COL11A1	4.68874643
MMP12	4.52082635
COL11A1	4.22420295
TOP2A	4.14543142
SPP1	4.00821456
GREM1	3.96638905
GREM1	3.71911484
TOP2A	3.57338262
KRT6A	3.5483114
ANLN	3.50149185
CXCL13	3.46038146
CTHRC1	3.35348022
DLGAP5	3.32606614
MMP1	3.29531563
AKR1B10	3.28429704
RRM2	3.27172732
TTK	3.25572885
IGF2BP3	3.25194392
CDC20	3.25086361
PSAT1	3.24676738
GPX2	3.24639525
TPX2	3.2428672
ASPM	3.2236234
GJB2	3.21661037
WDR72	3.14559286
PBK	3.11230195
GINS1	3.10672979
DUXAP10	3.09231708
CCNB1	3.07801864
RRM2	3.03376915
BIRC5	3.02496153
SERPINB5	3.01974108
NUF2	3.00350391
NEK2	3.0003071
UBE2C	2.9900077
CCNB2	2.96270745
KIAA0101	2.9626261
CDKN3	2.92519498
CENPF	2.92253233
SLC35F6///CENPA	2.91613267
IGF2BP3	2.90795711
MAD2L1	2.88929735
MELK	2.88873433
UBE2T	2.88354585
KIF4A	2.87192718
CDCA7	2.86989893
COL10A1	2.86126715
SLC2A1	2.85119365
CDKN3	2.82167379
BUB1B	2.79378015
CEP55	2.7775142
COL1A1	2.74464408
UHRF1	2.71032337
DSP	2.70631315
KRT6B	2.70472931
PRC1	2.70132614
KRT17///JUP	2.69126306
UCHL1	2.6635965
KRT17///JUP	2.62746544
NDC80	2.61710423
NUSAP1	2.61185043
MAGEA6///MAGEA3	2.59948857
ADAMDEC1	2.59734314
KIF2C	2.59495797
SCG5	2.59133974
DST	2.58861384
BUB1	2.58742724
HS6ST2	2.55393399
FOXM1	2.55060134
CDK1	2.54333598
HMGB3	2.54129457
NUSAP1	2.53941901
S100A2	2.53626964
HMMR	2.53574921
MAGEA6	2.53126081
DEPDC1	2.52881101
KIF14	2.5253378
	2.50025081
SULF1	2.4983738
TFAP2A	2.49683243
COL1A1	2.49534599
AURKA	2.4828384
SOX2	2.4822109
GINS2	2.47377057
PTHLH	2.44706102
TRIP13	2.43074077
CDCA3	2.42838821
CCNB1	2.4228468
NMU	2.39733774
CCNA2	2.39253661
GJB6	2.38117697
TMPRSS4	2.38059452
MKI67	2.37875303
LOC100507855///AK4	2.3589373
TYMS	2.35670559
MAD2L1	2.34515761
KIF20A	2.34374671
COL10A1	2.33976618
HJURP	2.33946673
ECT2	2.33868342
KRT5	2.33553691
ZWINT	2.33487115
LINC00673///LINC00511	2.33034594
KIF11	2.32946736
PRR11	2.32651405
HS6ST2	2.32139448
COCH	2.30901419
KRT6C///KRT6B///KRT6A	2.30678165
NCAPG	2.30169744
ANLN	2.29523624
UGT1A3///UGT1A1///UGT1A4///UGT1A9///UGT1A5///UGT1A6///UGT1A7///UGT1A8///UGT1A10	2.28134179
GPR87	2.27457699
FAM72A///FAM72D///FAM72B///FAM72C	2.27445946
ADAM12	2.27141439
SLC6A8	2.27046484
CDK1	2.26816529
SLC6A8	2.26648616
AURKA	2.25433281
FANCI	2.25151598
SULF1	2.25053698
NTS	2.24906101
HMGA2	2.23821999
SULF1	2.23748146
DTL	2.23742734
CDK1	2.23554373
EZH2	2.23119626
HIST1H2BJ///HIST1H2BG	2.21190948
CENPU	2.20479383
SRD5A1	2.20027211
MCM4	2.19997991
EGLN3	2.18624506
FAM83D	2.18561172
TUBB2B	2.18308314
KIF23	2.18080435
MKI67	2.17887751
GTSE1	2.17730286
RAD51AP1	2.1728035
CHEK1	2.17205996
FERMT1	2.16775645
ATAD2	2.14789525
UGT8	2.14063449
POSTN	2.13997746
PKP1	2.1382554
SPRR1B	2.13646914
CD24	2.13076682
KIF15	2.12458139
FERMT1	2.12368975
RMI2	2.12352791
RFC4	2.12015388
CCDC34	2.11842476
	2.10310117
FBXO32	2.10182219
KIF26B	2.09604206
DTL	2.09569476
NCAPG	2.09558045
MCM2	2.08745479
SIX1	2.07357288
SLC6A8	2.06750557
CDCA5	2.0628244
DSG3	2.06208925
ATAD2	2.06150308
SLC44A5	2.05488129
FNDC1	2.03761083
SPAG5	2.03590426
CDC6	2.0341054
KRT14	2.03221861
UBE2S	2.03003527
KRT15	2.02476649
HOXC6	2.02290732
ARNTL2	2.02261389
ERO1A	2.02125793
CKMT1A///CKMT1B	2.0175289
PTTG1	2.01409297
OIP5	2.00924506
PCP4	2.00534155
KNL1	2.00119671
PAICS	1.99616093
KIF18B	1.99328019
KISS1R	1.98098735
COL3A1	1.97706851
UGT1A3///UGT1A1///UGT1A4///UGT1A9///UGT1A5///UGT1A6///UGT1A7///UGT1A8///UGT1A10	1.970109
FAM83B	1.96865845
MLLT11	1.96739017
THBS2	1.96491475
MCM10	1.96161175
STIL	1.95701983
CENPE	1.95457967
IGFBP3	1.95277756
CDC45	1.94929036
HMMR	1.94003183
KRT6B	1.93918255
KIF14	1.93863415
HMGB3P1	1.93463332
CENPN	1.93128978
CDCA2	1.92899573
DEPDC1	1.92561207
CCNE2	1.92555431
AURKB	1.92419625
MDK	1.92161566
BRIP1	1.92001884
CDKN2A	1.91633229
TWIST1	1.91628638
COL3A1	1.90943733
BCL11A	1.90885071
PRAME	1.9077973
IGHM	1.90713121
LOC100507855///AK4	1.9018231
AKR1C1	1.90020862
UGT1A1///UGT1A4///UGT1A9///UGT1A6///UGT1A8///UGT1A10	1.89747468
DNAJC12	1.89513174
UGT1A1///UGT1A4///UGT1A9///UGT1A6///UGT1A8///UGT1A10	1.89443184
MMP9	1.89130654
SLC6A10PB///SLC6A10P///SLC6A8	1.8902336
SPRR3	1.88950949
DSG2	1.8871853
MCM4	1.88537526
SGO2	1.88416135
KIF2C	1.88089425
SPC25	1.88012432
TYMS	1.88007239
COL1A2	1.87934836
CRABP2	1.87642018
PPAT	1.8756742
SPRR1A	1.87518185
PTHLH	1.87514251
ARNTL2	1.87308108
CALML3	1.86465398
CCNE1	1.86337768
GCLC	1.85549634
PAFAH1B3	1.85501338
IGHV3-23///IGHV4-31///IGHM///IGHG1///IGHA1	1.85291466
IGFBP3	1.84986743
GGH	1.84961702
GPT2	1.843472
CDCA8	1.84287129
TK1	1.84054289
HELLS	1.83616248
HMGB3	1.83254896
EXO1	1.82603924
E2F8	1.82034135
RACGAP1	1.81868322
EPT1	1.81526903
RPL39L	1.80742917
FANCI	1.80690878
IGHM	1.79890159
NQO1	1.79886953
E2F7	1.79721103
POLQ	1.79624629
PFN2	1.79303262
IGHV3-23///IGHV4-31///IGHM///IGHG4///IGHG3///IGHG1///IGHD///IGHA2///IGHA1///IGH	1.79114203
CHEK1	1.79031367
FBXO32	1.78992145
BIRC5	1.78561739
NCAPH	1.78480484
GALNT14	1.78388546
MIR3658///UCK2	1.78114782
SLC7A11	1.78110321
C11orf80	1.77695691
TRIM59///IFT80	1.7766752
	1.77430861
EGLN3	1.77400234
PLOD2	1.76791765
CTTN	1.76470697
LGR4	1.76375538
MMP11	1.75914311
SPINK1	1.75896071
CD24	1.75796522
DNAJC12	1.75661879
MKI67	1.75577276
COL5A2	1.75519592
PERP	1.75187505
NME1	1.74770504
CKS1B	1.74689226
SNORA11E///SNORA11D///MAGED4///MAGED4B	1.74659889
COL5A2	1.74423683
ATAD2	1.74291855
C12orf56	1.7405722
PLPP2	1.73960746
LINC01296///DUXAP10	1.7393515
NMRAL1P1	1.73636634
SESN3	1.73603798
LY6K	1.73240524
COCH	1.73208619
COL3A1	1.72747749
CENPK	1.7252064
SPRR3	1.7235256
UGT1A3///UGT1A1///UGT1A4///UGT1A9///UGT1A5///UGT1A6///UGT1A7///UGT1A8///UGT1A10	1.72082499
CENPW	1.71986445
DAPL1	1.71922348
FAM83A	1.71878884
HIST1H2BD	1.71799126
HIST1H2BD	1.716813
CCNA2	1.71644726
TP63	1.71253926
NEFL	1.71200178
RNASEH2A	1.7105248
WISP1	1.71039648
BCL11A	1.70707256
DSC3	1.70698824
CLCA2	1.70570139
	1.70566953
GMNN	1.70543235
PPP2R2C	1.70334172
CDC6	1.70303711
WDR72	1.69949911
FAM60A	1.69834591
DEPDC1	1.69583427
COL3A1	1.69534555
	1.68791932
	1.68775834
MAGEA12	1.68174513
POSTN	1.68163474
MCM4	1.67929347
SOX2	1.67700573
CBX2	1.6759769
TRIM59	1.67321071
IGHD	1.67263791
SLC7A11	1.67240196
TK1	1.67160243
CDCA3	1.67007476
CLCA2	1.66996102
TNPO1	1.66973528
	1.66867944
GOLM1	1.66060917
IGHV4-31///IGHM///IGHG4///IGHG3///IGHG1///IGHD///IGHA2///IGHA1	1.66040692
HELLS	1.65845006
CABYR	1.65635341
GAPDH	1.65598564
CST1	1.65275268
TIMELESS	1.65137799
IGFBP2	1.6493986
NQO1	1.64934049
SGO2	1.6444353
ASCL1	1.64311522
DEPDC1B	1.64290055
SYT1	1.64251122
KRT16	1.64232119
CNTNAP2	1.63719917
LOC100507855///AK4	1.63359104
APOBEC3B	1.6334453
PAICS	1.63192739
KNTC1	1.63165965
COL12A1	1.63074524
LOC105379499///FLJ45482	1.62692923
CXCL14	1.62635376
DSC3	1.62399512
NCAPG2	1.62012278
FCRL5	1.6189365
DSG3	1.6175798
FAP	1.6166987
CKS2	1.61597925
DIO2	1.61379604
CDKN2A	1.61317945
HRASLS	1.61257159
CKAP2L	1.61179539
POLE2	1.6089014
PDK1	1.60762606
ANP32E	1.60748727
IGLJ3	1.6056275
FAM64A	1.60491526
CXCL14	1.60304103
