EDNRB	3.07e-19
SH3GL3	4.48e-19
MME	1.23e-18
FGFR4	1.23e-18
MCEMP1	1.93e-17
ADAMTS8	1.97e-17
AGER	2.45e-17
AGER	5.23e-17
SPTBN1	8.95e-17
FGFR4	1.92e-16
CA4	1.95e-16
TEK	5.36e-16
ITLN2	7.04e-16
	8.09e-16
	1.06e-15
GDF10	1.42e-15
ACADL	1.69e-15
KANK3	2.23e-15
AGRP	2.74e-15
ACVRL1	2.89e-15
TMEM100	3.3e-15
STX11	3.3e-15
STARD13	3.3e-15
CLEC3B	7.57e-15
	8.68e-15
RASIP1	8.68e-15
TMEM74B	9.91e-15
CD300LG	1.01e-14
CDH13	1.01e-14
FCN3	1.28e-14
COL13A1	1.3e-14
EFCC1	1.41e-14
CDH5	1.46e-14
FAM189A2	1.47e-14
PKNOX2	1.67e-14
TCF21	1.74e-14
	1.82e-14
MACF1	1.91e-14
FOXF1	2.18e-14
SLC1A1	2.18e-14
SDPR	2.46e-14
TCF21	2.46e-14
TCF21	2.51e-14
ANKRD1	2.66e-14
COX4I2	2.66e-14
GOLM1	3.04e-14
HSPA12B	3.79e-14
GPM6B	4.35e-14
WNT7A	4.78e-14
GRASP	4.89e-14
PTPRB	5.21e-14
WNT3A	6.57e-14
FABP4	9.1e-14
GPX3	9.1e-14
CLIC5	9.87e-14
HYAL1	1.05e-13
CAV1	1.38e-13
GATA2	1.73e-13
FAM107A	1.81e-13
TNNC1	1.81e-13
PCOLCE2	1.87e-13
FOXF2	2.15e-13
FIGF	2.59e-13
PRX	3.04e-13
LIMS2	3.5e-13
LTBP4	4.19e-13
PID1	5.04e-13
WWC2	5.15e-13
HBA2	5.34e-13
EPAS1	5.8e-13
AHNAK	5.8e-13
FHL1	6.16e-13
PDZD2	6.17e-13
RRAS	6.37e-13
BTNL9	6.42e-13
NDRG4	6.56e-13
LPL	6.91e-13
ESAM	7.05e-13
ZNF106	7.44e-13
SPTBN1	7.5e-13
CAV2	7.63e-13
MIF	7.79e-13
GSTM5	7.79e-13
EIF1	7.79e-13
PAFAH1B3	8.99e-13
LOC401286	9.86e-13
PRKCE	1.07e-12
NDST1	1.16e-12
FCN3	1.18e-12
CELF2	1.23e-12
SCN4B	1.42e-12
ALDH18A1	1.45e-12
SASH1	1.68e-12
JAM2	1.69e-12
	1.69e-12
ADRB2	1.84e-12
OCIAD2	1.89e-12
GPIHBP1	1.92e-12
ICAM2	1.92e-12
FXYD6	1.94e-12
TIMP3	2.15e-12
CD36	2.15e-12
CCM2L	2.15e-12
NTNG1	2.27e-12
ADARB1	2.38e-12
HIGD1B	2.41e-12
PECAM1	2.52e-12
TBX3	2.61e-12
HSD17B6	3.09e-12
GPM6B	3.31e-12
ARHGAP31	3.31e-12
FGD5	3.72e-12
NME1	3.93e-12
RAMP2	4e-12
SPOCK2	4.07e-12
THBD	4.07e-12
RAMP3	4.92e-12
GRK5	4.92e-12
	5.02e-12
S1PR1	6.23e-12
VIPR1	6.39e-12
CD36	7.09e-12
RGCC	7.09e-12
GPC3	7.09e-12
C1orf198	7.09e-12
AFAP1L1	7.09e-12
LIMCH1	7.41e-12
PAPSS2	7.53e-12
CLDN18	8.16e-12
	8.23e-12
C10orf67	8.5e-12
GLDN	8.85e-12
PARP1	9.09e-12
C11orf80	9.09e-12
BMPR2	1.07e-11
TCEAL2	1.13e-11
ADIRF	1.16e-11
LAMC3	1.19e-11
GLIPR2	1.21e-11
NCKAP5	1.28e-11
SFTPA1	1.32e-11
SLIT2	1.32e-11
PRAM1	1.32e-11
KLF4	1.33e-11
PRELP	1.34e-11
AHNAK	1.41e-11
LMO7	1.44e-11
NPNT	1.47e-11
MARCO	1.5e-11
PGM2L1	1.57e-11
TBX2	1.59e-11
CPSF3	1.62e-11
PLAC9	1.67e-11
GABARAPL1	1.72e-11
CPED1	1.74e-11
LDLR	1.77e-11
LDB2	1.81e-11
SLCO2A1	1.85e-11
C10orf54	1.91e-11
ADH1B	1.92e-11
STXBP6	2.21e-11
FXYD1	2.22e-11
PPP1R14B	2.24e-11
DENND3	2.24e-11
TMEM88	2.29e-11
HOXA4	2.44e-11
FMO2	2.54e-11
TSPAN7	2.59e-11
C1orf21	2.61e-11
AOC3	2.9e-11
C1QTNF7	2.93e-11
CLEC14A	2.95e-11
ROBO4	3.11e-11
CLDN18	3.53e-11
SNX1	3.53e-11
OCIAD2	3.57e-11
FGR	3.62e-11
LGI3	3.73e-11
STARD13	3.95e-11
HBB	4.19e-11
DENND2A	4.19e-11
SGCG	4.19e-11
KCNK3	4.24e-11
	4.38e-11
TACC1	4.73e-11
TGFBR3	4.92e-11
FGR	5.14e-11
SOSTDC1	5.17e-11
MARCKSL1	5.21e-11
CLDN5	5.4e-11
	6.03e-11
GHR	6.26e-11
VEPH1	6.26e-11
	6.37e-11
MPZL1	6.55e-11
SLC6A4	6.55e-11
NOTCH4	6.61e-11
WFDC1	6.67e-11
CLDN18	6.73e-11
HBEGF	7.11e-11
CDCA7	7.36e-11
DPYSL2	7.56e-11
HYAL2	7.56e-11
S100A4	7.79e-11
ANOS1	8.2e-11
GPBAR1	8.58e-11
GFPT1	8.73e-11
CLEC1A	8.73e-11
MYZAP	8.73e-11
NES	8.75e-11
MAMDC2	8.82e-11
SERTM1	9.61e-11
ADGRE5	1.01e-10
INPP5A	1.07e-10
MDK	1.08e-10
EPRS	1.08e-10
INPP1	1.12e-10
SH2D3C	1.13e-10
LRRC32	1.14e-10
TMCO1	1.17e-10
RASL12	1.17e-10
CYP4B1	1.2e-10
HYAL1	1.2e-10
PODXL	1.2e-10
GART	1.3e-10
TMEM204	1.3e-10
CSRNP1	1.31e-10
CFD	1.33e-10
EGFL7	1.37e-10
PLPP2	1.41e-10
TMOD1	1.41e-10
ABLIM3	1.41e-10
CD93	1.47e-10
PLLP	1.52e-10
GIMAP8	1.57e-10
PTRF	1.6e-10
TOX2	1.62e-10
PDIA4	1.63e-10
	1.63e-10
NPM3	1.72e-10
GFOD1	1.72e-10
BDNF	1.74e-10
FAM136A	1.86e-10
DPEP2	1.93e-10
KCNT2	2.04e-10
HLX	2.13e-10
FHL5	2.24e-10
RILPL2	2.24e-10
PCDH12	2.24e-10
CDO1	2.4e-10
GALNT18	2.43e-10
DAP3	2.5e-10
ANKS1A	2.54e-10
SRPK1	2.78e-10
AFF3	2.83e-10
ALDH2	3.32e-10
ADAMTSL3	3.32e-10
FBLN5	3.5e-10
LYVE1	3.85e-10
CYYR1	4e-10
LTC4S	4e-10
DUOX1	4.13e-10
STX12	4.13e-10
DACH1	4.16e-10
ORC5	4.34e-10
IL1RL1	4.55e-10
FIBIN	4.55e-10
CES1	4.74e-10
H3F3B	4.94e-10
FGFBP2	4.94e-10
S100A3	4.99e-10
PDK4	5.24e-10
SLC39A11	5.51e-10
CNRIP1	5.61e-10
SMUG1	5.65e-10
SLC25A25	5.75e-10
KLF13	6.33e-10
KANK2	6.38e-10
HPGD	6.55e-10
PTPRM	6.77e-10
STARD8	7.04e-10
PRRG1	7.23e-10
P3H4	7.4e-10
VSIG4	7.95e-10
MYH10	8.05e-10
CALCRL	8.05e-10
ST6GALNAC6	8.05e-10
IL17D	8.05e-10
MS4A15	8.21e-10
PPP1R15A	8.34e-10
ETS2	8.34e-10
FERMT2	8.34e-10
NXPH3	8.34e-10
PRICKLE2	8.48e-10
ATIC	8.82e-10
FEZ1	8.87e-10
PPP1R14A	8.93e-10
SMPDL3B	9.11e-10
HSPB2	9.14e-10
LAMP3	9.66e-10
TRPV2	1e-09
INMT	1.08e-09
F10	1.13e-09
CNOT11	1.14e-09
MYADM	1.14e-09
MFAP4	1.21e-09
PPARG	1.21e-09
FGF2	1.21e-09
ABI3BP	1.22e-09
PODXL	1.22e-09
PEBP4	1.26e-09
S100A4	1.33e-09
ENG	1.34e-09
PDGFB	1.36e-09
VGLL3	1.52e-09
FEZ1	1.57e-09
EIF6	1.65e-09
CTNNAL1	1.8e-09
KLF11	1.83e-09
TMED3	1.86e-09
CYBRD1	1.86e-09
LONRF1	1.86e-09
SYT15	1.86e-09
MED8	1.9e-09
SLC12A4	1.9e-09
AQP4	1.93e-09
TNFRSF21	2.19e-09
SLC25A39	2.21e-09
ADGRL2	2.24e-09
RAPGEF4	2.3e-09
C1orf131	2.33e-09
MANF	2.35e-09
CLIC3	2.35e-09
LRRC36	2.35e-09
OLFML2A	2.36e-09
LRRN3	2.36e-09
LILRA5	2.46e-09
CRELD2	2.56e-09
MSRB3	2.62e-09
RPP40	2.7e-09
	2.75e-09
YIPF1	2.75e-09
CGNL1	2.75e-09
SLC35F2	2.79e-09
GNG11	2.87e-09
